date,store,item,forecast_sales
2018-03-18,8,45,112.7
2018-03-19,8,45,73.96
2018-03-20,8,45,90.57
2018-03-21,8,45,92.83
2018-03-22,8,45,103.51
2018-03-23,8,45,105.61
2018-03-24,8,45,114.92
2018-03-25,8,45,128.07
2018-03-26,8,45,72.81
2018-03-27,8,45,90.58
2018-03-28,8,45,95.18
2018-03-29,8,45,107.01
2018-03-30,8,45,109.82
2018-03-31,8,45,112.25
2018-01-01,9,45,57.47
2018-01-02,9,45,59.41
2018-01-03,9,45,60.25
2018-01-04,9,45,63.07
2018-01-05,9,45,72.6
2018-01-06,9,45,74.06
2018-01-07,9,45,75.89
2018-01-08,9,45,52.79
2018-01-09,9,45,59.35
2018-01-10,9,45,61.18
2018-01-11,9,45,65.39
2018-01-12,9,45,61.5
2018-01-13,9,45,75.76
2018-01-14,9,45,79.41
2018-01-15,9,45,51.74
2018-01-16,9,45,66.35
2018-01-17,9,45,61.88
2018-01-18,9,45,63.27
2018-01-19,9,45,70.66
2018-01-20,9,45,80.6
2018-01-21,9,45,80.18
2018-01-22,9,45,55.08
2018-01-23,9,45,59.65
2018-01-24,9,45,63.67
2018-01-25,9,45,74.93
2018-01-26,9,45,68.37
2018-01-27,9,45,67.36
2018-01-28,9,45,72.07
2018-01-29,9,45,52.64
2018-01-30,9,45,63.67
2018-01-31,9,45,66.85
2018-02-01,9,45,72.01
2018-02-02,9,45,68.2
2018-02-03,9,45,79.71
2018-02-04,9,45,85.94
2018-02-05,9,45,58.57
2018-02-06,9,45,68.77
2018-02-07,9,45,66.14
2018-02-08,9,45,71.91
2018-02-09,9,45,75.62
2018-02-10,9,45,88.07
2018-02-11,9,45,87.94
2018-02-12,9,45,54.92
2018-02-13,9,45,63.43
2018-02-14,9,45,70.64
2018-02-15,9,45,71.95
2018-02-16,9,45,70.38
2018-02-17,9,45,79.89
2018-02-18,9,45,78.9
2018-02-19,9,45,55.72
2018-02-20,9,45,75.5
2018-02-21,9,45,75.69
2018-02-22,9,45,67.73
2018-02-23,9,45,73.57
2018-02-24,9,45,86.62
2018-02-25,9,45,89.7
2018-02-26,9,45,58.2
2018-02-27,9,45,66.98
2018-02-28,9,45,71.69
2018-03-01,9,45,76.65
2018-03-02,9,45,92.01
2018-03-03,9,45,98.38
2018-03-04,9,45,99.71
2018-03-05,9,45,64.0
2018-03-06,9,45,74.54
2018-03-07,9,45,80.55
2018-03-08,9,45,77.66
2018-03-09,9,45,94.76
2018-03-10,9,45,97.82
2018-03-11,9,45,99.25
2018-03-12,9,45,69.39
2018-03-13,9,45,64.88
2018-03-14,9,45,72.88
2018-03-15,9,45,75.6
2018-03-16,9,45,99.07
2018-03-17,9,45,103.7
2018-03-18,9,45,99.28
2018-03-19,9,45,69.66
2018-03-20,9,45,76.65
2018-03-21,9,45,77.25
2018-03-22,9,45,78.23
2018-03-23,9,45,98.93
2018-03-24,9,45,97.69
2018-03-25,9,45,96.45
2018-03-26,9,45,66.63
2018-03-27,9,45,76.83
2018-03-28,9,45,79.26
2018-03-29,9,45,81.33
2018-03-30,9,45,98.16
2018-03-31,9,45,100.87
2018-01-01,10,45,57.41
2018-01-02,10,45,68.05
2018-01-03,10,45,67.24
2018-01-04,10,45,61.07
2018-01-05,10,45,77.93
2018-01-06,10,45,77.06
2018-01-07,10,45,75.78
2018-01-08,10,45,58.7
2018-01-09,10,45,74.29
2018-01-10,10,45,76.1
2018-01-11,10,45,74.69
2018-01-12,10,45,71.28
2018-01-13,10,45,80.96
2018-01-14,10,45,79.78
2018-01-15,10,45,55.41
2018-01-16,10,45,71.1
2018-01-17,10,45,66.53
2018-01-18,10,45,65.07
2018-01-19,10,45,70.6
2018-01-20,10,45,73.66
2018-01-21,10,45,81.63
2018-01-22,10,45,52.46
2018-01-23,10,45,58.82
2018-01-24,10,45,64.56
2018-01-25,10,45,75.27
2018-01-26,10,45,70.17
2018-01-27,10,45,73.96
2018-01-28,10,45,76.73
2018-01-29,10,45,51.18
2018-01-30,10,45,62.56
2018-01-31,10,45,68.05
2018-02-01,10,45,77.23
2018-02-02,10,45,72.53
2018-02-03,10,45,78.21
2018-02-04,10,45,84.53
2018-02-05,10,45,61.11
2018-02-06,10,45,65.55
2018-02-07,10,45,69.33
2018-02-08,10,45,76.97
2018-02-09,10,45,85.73
2018-02-10,10,45,88.82
2018-02-11,10,45,93.71
2018-02-12,10,45,63.69
2018-02-13,10,45,65.96
2018-02-14,10,45,73.09
2018-02-15,10,45,76.97
2018-02-16,10,45,80.31
2018-02-17,10,45,84.18
2018-02-18,10,45,84.73
2018-02-19,10,45,52.07
2018-02-20,10,45,72.83
2018-02-21,10,45,77.74
2018-02-22,10,45,72.13
2018-02-23,10,45,80.32
2018-02-24,10,45,94.29
2018-02-25,10,45,97.55
2018-02-26,10,45,53.54
2018-02-27,10,45,72.98
2018-02-28,10,45,75.22
2018-03-01,10,45,91.95
2018-03-02,10,45,97.22
2018-03-03,10,45,105.28
2018-03-04,10,45,112.96
2018-03-05,10,45,60.3
2018-03-06,10,45,88.68
2018-03-07,10,45,94.98
2018-03-08,10,45,98.83
2018-03-09,10,45,96.44
2018-03-10,10,45,120.73
2018-03-11,10,45,126.4
2018-03-12,10,45,61.69
2018-03-13,10,45,97.56
2018-03-14,10,45,96.56
2018-03-15,10,45,93.19
2018-03-16,10,45,94.63
2018-03-17,10,45,105.93
2018-03-18,10,45,120.79
2018-03-19,10,45,75.25
2018-03-20,10,45,83.14
2018-03-21,10,45,82.8
2018-03-22,10,45,96.9
2018-03-23,10,45,99.15
2018-03-24,10,45,105.92
2018-03-25,10,45,117.99
2018-03-26,10,45,71.51
2018-03-27,10,45,85.9
2018-03-28,10,45,81.3
2018-03-29,10,45,87.78
2018-03-30,10,45,101.49
2018-03-31,10,45,106.74
2018-01-01,1,46,32.74
2018-01-02,1,46,36.96
2018-01-03,1,46,37.68
2018-01-04,1,46,39.33
2018-01-05,1,46,46.45
2018-01-06,1,46,50.5
2018-01-07,1,46,50.81
2018-01-08,1,46,34.89
2018-01-09,1,46,40.18
2018-01-10,1,46,41.59
2018-01-11,1,46,41.5
2018-01-12,1,46,45.25
2018-01-13,1,46,52.72
2018-01-14,1,46,53.51
2018-01-15,1,46,37.58
2018-01-16,1,46,44.19
2018-01-17,1,46,42.61
2018-01-18,1,46,40.59
2018-01-19,1,46,43.51
2018-01-20,1,46,47.95
2018-01-21,1,46,47.5
2018-01-22,1,46,30.51
2018-01-23,1,46,37.86
2018-01-24,1,46,36.96
2018-01-25,1,46,35.6
2018-01-26,1,46,43.79
2018-01-27,1,46,45.29
2018-01-28,1,46,44.44
2018-01-29,1,46,30.03
2018-01-30,1,46,36.75
2018-01-31,1,46,38.18
2018-02-01,1,46,40.27
2018-02-02,1,46,47.03
2018-02-03,1,46,54.16
2018-02-04,1,46,54.84
2018-02-05,1,46,33.36
2018-02-06,1,46,38.71
2018-02-07,1,46,39.89
2018-02-08,1,46,42.19
2018-02-09,1,46,44.75
2018-02-10,1,46,48.59
2018-02-11,1,46,54.28
2018-02-12,1,46,39.66
2018-02-13,1,46,41.34
2018-02-14,1,46,45.81
2018-02-15,1,46,44.62
2018-02-16,1,46,47.63
2018-02-17,1,46,48.66
2018-02-18,1,46,51.36
2018-02-19,1,46,31.6
2018-02-20,1,46,37.36
2018-02-21,1,46,39.8
2018-02-22,1,46,43.42
2018-02-23,1,46,46.56
2018-02-24,1,46,47.92
2018-02-25,1,46,54.21
2018-02-26,1,46,30.0
2018-02-27,1,46,33.82
2018-02-28,1,46,34.64
2018-03-01,1,46,53.0
2018-03-02,1,46,60.05
2018-03-03,1,46,62.97
2018-03-04,1,46,62.87
2018-03-05,1,46,43.72
2018-03-06,1,46,43.54
2018-03-07,1,46,52.11
2018-03-08,1,46,55.33
2018-03-09,1,46,53.48
2018-03-10,1,46,56.1
2018-03-11,1,46,69.02
2018-03-12,1,46,45.87
2018-03-13,1,46,42.66
2018-03-14,1,46,54.93
2018-03-15,1,46,53.11
2018-03-16,1,46,51.06
2018-03-17,1,46,56.47
2018-03-18,1,46,62.59
2018-03-19,1,46,43.61
2018-03-20,1,46,40.54
2018-03-21,1,46,49.53
2018-03-22,1,46,51.69
2018-03-23,1,46,55.98
2018-03-24,1,46,59.28
2018-03-25,1,46,66.42
2018-03-26,1,46,45.5
2018-03-27,1,46,41.13
2018-03-28,1,46,47.11
2018-03-29,1,46,50.71
2018-03-30,1,46,55.93
2018-03-31,1,46,58.02
2018-01-01,2,46,42.82
2018-01-02,2,46,51.23
2018-01-03,2,46,47.65
2018-01-04,2,46,54.65
2018-01-05,2,46,59.29
2018-01-06,2,46,68.25
2018-01-07,2,46,67.13
2018-01-08,2,46,41.95
2018-01-09,2,46,52.07
2018-01-10,2,46,50.39
2018-01-11,2,46,58.15
2018-01-12,2,46,64.58
2018-01-13,2,46,71.37
2018-01-14,2,46,67.02
2018-01-15,2,46,46.06
2018-01-16,2,46,45.36
2018-01-17,2,46,44.76
2018-01-18,2,46,53.0
2018-01-19,2,46,63.67
2018-01-20,2,46,66.56
2018-01-21,2,46,63.06
2018-01-22,2,46,44.63
2018-01-23,2,46,50.19
2018-01-24,2,46,49.96
2018-01-25,2,46,55.86
2018-01-26,2,46,60.54
2018-01-27,2,46,66.24
2018-01-28,2,46,58.59
2018-01-29,2,46,44.06
2018-01-30,2,46,47.1
2018-01-31,2,46,47.2
2018-02-01,2,46,74.12
2018-02-02,2,46,64.82
2018-02-03,2,46,70.88
2018-02-04,2,46,72.36
2018-02-05,2,46,51.02
2018-02-06,2,46,54.68
2018-02-07,2,46,55.99
2018-02-08,2,46,64.96
2018-02-09,2,46,65.31
2018-02-10,2,46,80.39
2018-02-11,2,46,78.46
2018-02-12,2,46,44.19
2018-02-13,2,46,53.36
2018-02-14,2,46,53.17
2018-02-15,2,46,60.59
2018-02-16,2,46,64.67
2018-02-17,2,46,69.93
2018-02-18,2,46,72.22
2018-02-19,2,46,46.68
2018-02-20,2,46,52.4
2018-02-21,2,46,54.76
2018-02-22,2,46,69.0
2018-02-23,2,46,65.9
2018-02-24,2,46,76.46
2018-02-25,2,46,75.67
2018-02-26,2,46,49.06
2018-02-27,2,46,59.01
2018-02-28,2,46,59.66
2018-03-01,2,46,69.62
2018-03-02,2,46,75.03
2018-03-03,2,46,77.89
2018-03-04,2,46,80.86
2018-03-05,2,46,69.52
2018-03-06,2,46,78.79
2018-03-07,2,46,70.88
2018-03-08,2,46,78.92
2018-03-09,2,46,79.73
2018-03-10,2,46,83.66
2018-03-11,2,46,84.8
2018-03-12,2,46,63.24
2018-03-13,2,46,76.47
2018-03-14,2,46,75.97
2018-03-15,2,46,82.62
2018-03-16,2,46,85.36
2018-03-17,2,46,83.63
2018-03-18,2,46,85.35
2018-03-19,2,46,60.15
2018-03-20,2,46,74.8
2018-03-21,2,46,73.88
2018-03-22,2,46,79.9
2018-03-23,2,46,73.66
2018-03-24,2,46,77.64
2018-03-25,2,46,87.62
2018-03-26,2,46,54.97
2018-03-27,2,46,79.66
2018-03-28,2,46,77.17
2018-03-29,2,46,81.64
2018-03-30,2,46,75.95
2018-03-31,2,46,81.58
2018-01-01,3,46,45.64
2018-01-02,3,46,49.31
2018-01-03,3,46,48.74
2018-01-04,3,46,47.25
2018-01-05,3,46,51.46
2018-01-06,3,46,55.37
2018-01-07,3,46,63.11
2018-01-08,3,46,39.82
2018-01-09,3,46,49.7
2018-01-10,3,46,49.38
2018-01-11,3,46,48.2
2018-01-12,3,46,51.95
2018-01-13,3,46,52.79
2018-01-14,3,46,55.61
2018-01-15,3,46,41.47
2018-01-16,3,46,45.83
2018-01-17,3,46,47.63
2018-01-18,3,46,46.5
2018-01-19,3,46,53.61
2018-01-20,3,46,56.79
2018-01-21,3,46,59.15
2018-01-22,3,46,34.73
2018-01-23,3,46,40.06
2018-01-24,3,46,40.61
2018-01-25,3,46,47.35
2018-01-26,3,46,55.54
2018-01-27,3,46,55.91
2018-01-28,3,46,59.42
2018-01-29,3,46,41.7
2018-01-30,3,46,46.37
2018-01-31,3,46,45.1
2018-02-01,3,46,58.34
2018-02-02,3,46,63.73
2018-02-03,3,46,68.52
2018-02-04,3,46,67.82
2018-02-05,3,46,43.22
2018-02-06,3,46,50.72
2018-02-07,3,46,55.42
2018-02-08,3,46,53.03
2018-02-09,3,46,58.52
2018-02-10,3,46,67.71
2018-02-11,3,46,73.18
2018-02-12,3,46,40.56
2018-02-13,3,46,46.6
2018-02-14,3,46,46.53
2018-02-15,3,46,50.03
2018-02-16,3,46,53.79
2018-02-17,3,46,55.82
2018-02-18,3,46,58.33
2018-02-19,3,46,39.41
2018-02-20,3,46,56.36
2018-02-21,3,46,55.23
2018-02-22,3,46,57.71
2018-02-23,3,46,59.44
2018-02-24,3,46,64.82
2018-02-25,3,46,62.25
2018-02-26,3,46,38.48
2018-02-27,3,46,60.24
2018-02-28,3,46,58.82
2018-03-01,3,46,71.32
2018-03-02,3,46,84.41
2018-03-03,3,46,81.75
2018-03-04,3,46,80.5
2018-03-05,3,46,57.26
2018-03-06,3,46,56.15
2018-03-07,3,46,61.81
2018-03-08,3,46,68.16
2018-03-09,3,46,67.55
2018-03-10,3,46,67.5
2018-03-11,3,46,74.6
2018-03-12,3,46,58.03
2018-03-13,3,46,58.02
2018-03-14,3,46,56.09
2018-03-15,3,46,75.87
2018-03-16,3,46,76.63
2018-03-17,3,46,73.0
2018-03-18,3,46,81.38
2018-03-19,3,46,62.44
2018-03-20,3,46,65.29
2018-03-21,3,46,56.84
2018-03-22,3,46,61.24
2018-03-23,3,46,72.12
2018-03-24,3,46,72.77
2018-03-25,3,46,81.0
2018-03-26,3,46,54.98
2018-03-27,3,46,51.07
2018-03-28,3,46,49.41
2018-03-29,3,46,62.61
2018-03-30,3,46,74.5
2018-03-31,3,46,73.75
2018-01-01,4,46,42.74
2018-01-02,4,46,43.55
2018-01-03,4,46,43.7
2018-01-04,4,46,45.65
2018-01-05,4,46,48.25
2018-01-06,4,46,50.2
2018-01-07,4,46,67.4
2018-01-08,4,46,36.25
2018-01-09,4,46,34.45
2018-01-10,4,46,35.4
2018-01-11,4,46,42.13
2018-01-12,4,46,45.44
2018-01-13,4,46,47.73
2018-01-14,4,46,59.1
2018-01-15,4,46,40.48
2018-01-16,4,46,42.57
2018-01-17,4,46,41.14
2018-01-18,4,46,42.83
2018-01-19,4,46,49.35
2018-01-20,4,46,53.8
2018-01-21,4,46,56.62
2018-01-22,4,46,36.21
2018-01-23,4,46,40.53
2018-01-24,4,46,39.42
2018-01-25,4,46,49.85
2018-01-26,4,46,49.31
2018-01-27,4,46,50.72
2018-01-28,4,46,61.39
2018-01-29,4,46,41.32
2018-01-30,4,46,47.04
2018-01-31,4,46,46.47
2018-02-01,4,46,53.3
2018-02-02,4,46,57.58
2018-02-03,4,46,57.58
2018-02-04,4,46,55.5
2018-02-05,4,46,38.04
2018-02-06,4,46,47.22
2018-02-07,4,46,47.79
2018-02-08,4,46,57.07
2018-02-09,4,46,46.15
2018-02-10,4,46,52.31
2018-02-11,4,46,67.87
2018-02-12,4,46,39.76
2018-02-13,4,46,48.46
2018-02-14,4,46,49.24
2018-02-15,4,46,53.29
2018-02-16,4,46,51.26
2018-02-17,4,46,53.35
2018-02-18,4,46,54.23
2018-02-19,4,46,37.3
2018-02-20,4,46,54.6
2018-02-21,4,46,54.27
2018-02-22,4,46,53.7
2018-02-23,4,46,52.93
2018-02-24,4,46,55.16
2018-02-25,4,46,62.72
2018-02-26,4,46,37.75
2018-02-27,4,46,50.77
2018-02-28,4,46,50.5
2018-03-01,4,46,62.34
2018-03-02,4,46,67.61
2018-03-03,4,46,66.76
2018-03-04,4,46,66.52
2018-03-05,4,46,47.32
2018-03-06,4,46,54.26
2018-03-07,4,46,56.69
2018-03-08,4,46,59.5
2018-03-09,4,46,62.26
2018-03-10,4,46,64.58
2018-03-11,4,46,68.71
2018-03-12,4,46,52.52
2018-03-13,4,46,59.0
2018-03-14,4,46,57.35
2018-03-15,4,46,67.86
2018-03-16,4,46,70.41
2018-03-17,4,46,70.57
2018-03-18,4,46,70.66
2018-03-19,4,46,63.7
2018-03-20,4,46,60.96
2018-03-21,4,46,53.18
2018-03-22,4,46,59.14
2018-03-23,4,46,71.05
2018-03-24,4,46,78.55
2018-03-25,4,46,87.37
2018-03-26,4,46,51.48
2018-03-27,4,46,51.17
2018-03-28,4,46,52.34
2018-03-29,4,46,69.01
2018-03-30,4,46,73.37
2018-03-31,4,46,76.68
2018-01-01,5,46,27.61
2018-01-02,5,46,32.56
2018-01-03,5,46,33.13
2018-01-04,5,46,37.86
2018-01-05,5,46,39.28
2018-01-06,5,46,39.43
2018-01-07,5,46,40.56
2018-01-08,5,46,26.26
2018-01-09,5,46,24.34
2018-01-10,5,46,29.37
2018-01-11,5,46,30.8
2018-01-12,5,46,44.1
2018-01-13,5,46,40.44
2018-01-14,5,46,39.68
2018-01-15,5,46,29.05
2018-01-16,5,46,28.38
2018-01-17,5,46,31.17
2018-01-18,5,46,38.35
2018-01-19,5,46,39.87
2018-01-20,5,46,38.09
2018-01-21,5,46,41.04
2018-01-22,5,46,28.89
2018-01-23,5,46,35.58
2018-01-24,5,46,35.23
2018-01-25,5,46,34.22
2018-01-26,5,46,40.44
2018-01-27,5,46,41.03
2018-01-28,5,46,41.37
2018-01-29,5,46,25.55
2018-01-30,5,46,27.19
2018-01-31,5,46,30.5
2018-02-01,5,46,33.89
2018-02-02,5,46,43.42
2018-02-03,5,46,44.87
2018-02-04,5,46,46.1
2018-02-05,5,46,28.47
2018-02-06,5,46,36.1
2018-02-07,5,46,32.54
2018-02-08,5,46,35.06
2018-02-09,5,46,46.03
2018-02-10,5,46,43.69
2018-02-11,5,46,42.75
2018-02-12,5,46,29.57
2018-02-13,5,46,32.19
2018-02-14,5,46,32.95
2018-02-15,5,46,31.98
2018-02-16,5,46,42.54
2018-02-17,5,46,37.88
2018-02-18,5,46,37.58
2018-02-19,5,46,35.68
2018-02-20,5,46,38.51
2018-02-21,5,46,35.81
2018-02-22,5,46,43.79
2018-02-23,5,46,37.63
2018-02-24,5,46,39.99
2018-02-25,5,46,42.6
2018-02-26,5,46,28.06
2018-02-27,5,46,32.62
2018-02-28,5,46,33.57
2018-03-01,5,46,43.54
2018-03-02,5,46,45.54
2018-03-03,5,46,58.51
2018-03-04,5,46,55.7
2018-03-05,5,46,34.7
2018-03-06,5,46,38.18
2018-03-07,5,46,39.02
2018-03-08,5,46,36.0
2018-03-09,5,46,48.06
2018-03-10,5,46,54.12
2018-03-11,5,46,55.66
2018-03-12,5,46,41.86
2018-03-13,5,46,43.67
2018-03-14,5,46,40.58
2018-03-15,5,46,39.95
2018-03-16,5,46,43.66
2018-03-17,5,46,45.53
2018-03-18,5,46,44.78
2018-03-19,5,46,35.28
2018-03-20,5,46,43.61
2018-03-21,5,46,41.63
2018-03-22,5,46,43.5
2018-03-23,5,46,42.39
2018-03-24,5,46,49.94
2018-03-25,5,46,53.76
2018-03-26,5,46,36.85
2018-03-27,5,46,47.33
2018-03-28,5,46,48.76
2018-03-29,5,46,50.4
2018-03-30,5,46,52.95
2018-03-31,5,46,56.26
2018-01-01,6,46,29.63
2018-01-02,6,46,31.98
2018-01-03,6,46,32.61
2018-01-04,6,46,44.22
2018-01-05,6,46,32.41
2018-01-06,6,46,34.93
2018-01-07,6,46,37.33
2018-01-08,6,46,26.28
2018-01-09,6,46,29.14
2018-01-10,6,46,29.36
2018-01-11,6,46,31.52
2018-01-12,6,46,37.99
2018-01-13,6,46,38.22
2018-01-14,6,46,38.63
2018-01-15,6,46,27.53
2018-01-16,6,46,31.18
2018-01-17,6,46,31.61
2018-01-18,6,46,34.41
2018-01-19,6,46,43.37
2018-01-20,6,46,44.37
2018-01-21,6,46,40.02
2018-01-22,6,46,27.15
2018-01-23,6,46,30.92
2018-01-24,6,46,30.78
2018-01-25,6,46,34.18
2018-01-26,6,46,36.28
2018-01-27,6,46,36.89
2018-01-28,6,46,38.74
2018-01-29,6,46,26.87
2018-01-30,6,46,37.28
2018-01-31,6,46,35.53
2018-02-01,6,46,37.61
2018-02-02,6,46,40.48
2018-02-03,6,46,43.23
2018-02-04,6,46,44.26
2018-02-05,6,46,29.65
2018-02-06,6,46,35.09
2018-02-07,6,46,34.2
2018-02-08,6,46,37.81
2018-02-09,6,46,45.94
2018-02-10,6,46,47.64
2018-02-11,6,46,49.95
2018-02-12,6,46,29.31
2018-02-13,6,46,36.76
2018-02-14,6,46,36.55
2018-02-15,6,46,33.37
2018-02-16,6,46,41.41
2018-02-17,6,46,42.96
2018-02-18,6,46,35.42
2018-02-19,6,46,27.39
2018-02-20,6,46,32.43
2018-02-21,6,46,32.28
2018-02-22,6,46,36.09
2018-02-23,6,46,43.12
2018-02-24,6,46,42.19
2018-02-25,6,46,34.46
2018-02-26,6,46,24.67
2018-02-27,6,46,34.07
2018-02-28,6,46,34.0
2018-03-01,6,46,45.25
2018-03-02,6,46,42.08
2018-03-03,6,46,47.48
2018-03-04,6,46,57.22
2018-03-05,6,46,34.89
2018-03-06,6,46,38.24
2018-03-07,6,46,40.23
2018-03-08,6,46,42.78
2018-03-09,6,46,44.87
2018-03-10,6,46,48.6
2018-03-11,6,46,59.92
2018-03-12,6,46,35.43
2018-03-13,6,46,40.73
2018-03-14,6,46,38.06
2018-03-15,6,46,42.6
2018-03-16,6,46,44.92
2018-03-17,6,46,45.0
2018-03-18,6,46,51.46
2018-03-19,6,46,31.12
2018-03-20,6,46,39.84
2018-03-21,6,46,42.33
2018-03-22,6,46,43.32
2018-03-23,6,46,44.49
2018-03-24,6,46,46.53
2018-03-25,6,46,58.47
2018-03-26,6,46,30.24
2018-03-27,6,46,38.29
2018-03-28,6,46,40.85
2018-03-29,6,46,36.28
2018-03-30,6,46,48.05
2018-03-31,6,46,50.83
2018-01-01,7,46,29.21
2018-01-02,7,46,28.89
2018-01-03,7,46,31.91
2018-01-04,7,46,38.76
2018-01-05,7,46,37.63
2018-01-06,7,46,33.78
2018-01-07,7,46,31.81
2018-01-08,7,46,25.77
2018-01-09,7,46,30.07
2018-01-10,7,46,27.42
2018-01-11,7,46,29.57
2018-01-12,7,46,35.72
2018-01-13,7,46,32.39
2018-01-14,7,46,31.68
2018-01-15,7,46,28.21
2018-01-16,7,46,25.16
2018-01-17,7,46,28.92
2018-01-18,7,46,31.27
2018-01-19,7,46,37.86
2018-01-20,7,46,36.23
2018-01-21,7,46,35.05
2018-01-22,7,46,26.57
2018-01-23,7,46,25.54
2018-01-24,7,46,30.29
2018-01-25,7,46,27.83
2018-01-26,7,46,33.34
2018-01-27,7,46,33.84
2018-01-28,7,46,35.72
2018-01-29,7,46,26.71
2018-01-30,7,46,33.0
2018-01-31,7,46,32.48
2018-02-01,7,46,41.77
2018-02-02,7,46,47.47
2018-02-03,7,46,45.24
2018-02-04,7,46,41.71
2018-02-05,7,46,27.47
2018-02-06,7,46,26.82
2018-02-07,7,46,28.42
2018-02-08,7,46,39.11
2018-02-09,7,46,34.42
2018-02-10,7,46,36.21
2018-02-11,7,46,37.97
2018-02-12,7,46,28.55
2018-02-13,7,46,31.85
2018-02-14,7,46,31.59
2018-02-15,7,46,33.73
2018-02-16,7,46,38.3
2018-02-17,7,46,39.54
2018-02-18,7,46,38.54
2018-02-19,7,46,27.65
2018-02-20,7,46,29.69
2018-02-21,7,46,32.31
2018-02-22,7,46,32.23
2018-02-23,7,46,35.31
2018-02-24,7,46,34.51
2018-02-25,7,46,37.1
2018-02-26,7,46,27.84
2018-02-27,7,46,29.01
2018-02-28,7,46,30.34
2018-03-01,7,46,39.97
2018-03-02,7,46,48.94
2018-03-03,7,46,44.75
2018-03-04,7,46,52.32
2018-03-05,7,46,31.39
2018-03-06,7,46,44.37
2018-03-07,7,46,44.59
2018-03-08,7,46,44.16
2018-03-09,7,46,53.26
2018-03-10,7,46,46.75
2018-03-11,7,46,50.51
2018-03-12,7,46,26.58
2018-03-13,7,46,38.3
2018-03-14,7,46,38.56
2018-03-15,7,46,40.76
2018-03-16,7,46,52.13
2018-03-17,7,46,45.95
2018-03-18,7,46,47.38
2018-03-19,7,46,27.63
2018-03-20,7,46,31.92
2018-03-21,7,46,35.61
2018-03-22,7,46,36.74
2018-03-23,7,46,47.83
2018-03-24,7,46,44.08
2018-03-25,7,46,55.86
2018-03-26,7,46,30.75
2018-03-27,7,46,39.5
2018-03-28,7,46,41.51
2018-03-29,7,46,40.59
2018-03-30,7,46,48.56
2018-03-31,7,46,47.18
2018-01-01,8,46,44.85
2018-01-02,8,46,58.45
2018-01-03,8,46,57.05
2018-01-04,8,46,55.2
2018-01-05,8,46,59.51
2018-01-06,8,46,65.34
2018-01-07,8,46,70.62
2018-01-08,8,46,44.33
2018-01-09,8,46,58.23
2018-01-10,8,46,56.47
2018-01-11,8,46,55.89
2018-01-12,8,46,61.92
2018-01-13,8,46,62.5
2018-01-14,8,46,69.96
2018-01-15,8,46,50.12
2018-01-16,8,46,58.57
2018-01-17,8,46,49.34
2018-01-18,8,46,46.69
2018-01-19,8,46,59.67
2018-01-20,8,46,59.66
2018-01-21,8,46,57.67
2018-01-22,8,46,39.52
2018-01-23,8,46,55.69
2018-01-24,8,46,53.7
2018-01-25,8,46,54.58
2018-01-26,8,46,54.15
2018-01-27,8,46,61.91
2018-01-28,8,46,65.6
2018-01-29,8,46,44.98
2018-01-30,8,46,47.67
2018-01-31,8,46,47.81
2018-02-01,8,46,57.78
2018-02-02,8,46,67.03
2018-02-03,8,46,62.46
2018-02-04,8,46,67.68
2018-02-05,8,46,48.94
2018-02-06,8,46,56.47
2018-02-07,8,46,54.2
2018-02-08,8,46,60.55
2018-02-09,8,46,69.47
2018-02-10,8,46,70.64
2018-02-11,8,46,72.0
2018-02-12,8,46,44.96
2018-02-13,8,46,56.0
2018-02-14,8,46,52.32
2018-02-15,8,46,55.39
2018-02-16,8,46,61.17
2018-02-17,8,46,62.04
2018-02-18,8,46,66.02
2018-02-19,8,46,47.45
2018-02-20,8,46,54.83
2018-02-21,8,46,54.72
2018-02-22,8,46,62.07
2018-02-23,8,46,64.09
2018-02-24,8,46,67.11
2018-02-25,8,46,66.69
2018-02-26,8,46,51.11
2018-02-27,8,46,57.01
2018-02-28,8,46,57.56
2018-03-01,8,46,63.13
2018-03-02,8,46,89.78
2018-03-03,8,46,88.4
2018-03-04,8,46,81.64
2018-03-05,8,46,57.97
2018-03-06,8,46,67.4
2018-03-07,8,46,76.47
2018-03-08,8,46,73.43
2018-03-09,8,46,83.4
2018-03-10,8,46,81.65
2018-03-11,8,46,81.31
2018-03-12,8,46,52.94
2018-03-13,8,46,62.09
2018-03-14,8,46,63.06
2018-03-15,8,46,63.87
2018-03-16,8,46,77.95
2018-03-17,8,46,75.24
2018-03-18,8,46,78.03
2018-03-19,8,46,54.05
2018-03-20,8,46,67.1
2018-03-21,8,46,69.29
2018-03-22,8,46,66.84
2018-03-23,8,46,76.1
2018-03-24,8,46,78.56
2018-03-25,8,46,87.85
2018-03-26,8,46,63.23
2018-03-27,8,46,59.34
2018-03-28,8,46,62.44
2018-03-29,8,46,68.98
2018-03-30,8,46,71.5
2018-03-31,8,46,73.16
2018-01-01,9,46,36.23
2018-01-02,9,46,40.31
2018-01-03,9,46,41.42
2018-01-04,9,46,40.81
2018-01-05,9,46,47.33
2018-01-06,9,46,49.15
2018-01-07,9,46,64.19
2018-01-08,9,46,34.92
2018-01-09,9,46,43.76
2018-01-10,9,46,42.24
2018-01-11,9,46,45.97
2018-01-12,9,46,42.22
2018-01-13,9,46,47.24
2018-01-14,9,46,55.33
2018-01-15,9,46,46.29
2018-01-16,9,46,51.51
2018-01-17,9,46,39.97
2018-01-18,9,46,39.29
